,ASOS_Name,ASOS_Price (£),ASOS_URL_Link,HnM_Name,HnM_Price (£),HnM_Color,HnM_Category,HnM_URL_Link
0,ASOS DESIGN relaxed long sleeve t-shirt with cord chunky neck in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-cord-chunky-neck-in-black/prd/12132356?clr=black&colourWayId=16412785&SearchQuery=&cid=27110,Long T-shirt,6.99,Dark green marl,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0598755015.html
0,ASOS DESIGN relaxed long sleeve t-shirt with cord chunky neck in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-cord-chunky-neck-in-black/prd/12132356?clr=black&colourWayId=16412785&SearchQuery=&cid=27110,Long T-shirt,6.99,Black,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0598755001.html
0,ASOS DESIGN relaxed long sleeve t-shirt with cord chunky neck in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-cord-chunky-neck-in-black/prd/12132356?clr=black&colourWayId=16412785&SearchQuery=&cid=27110,Long T-shirt,6.99,Light grey marl,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0598755011.html
0,ASOS DESIGN relaxed long sleeve t-shirt with cord chunky neck in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-cord-chunky-neck-in-black/prd/12132356?clr=black&colourWayId=16412785&SearchQuery=&cid=27110,Long T-shirt,9.99,Black,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0793704001.html
0,ASOS DESIGN relaxed long sleeve t-shirt with cord chunky neck in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-cord-chunky-neck-in-black/prd/12132356?clr=black&colourWayId=16412785&SearchQuery=&cid=27110,Long T-shirt,9.99,White,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0702841006.html
0,ASOS DESIGN relaxed long sleeve t-shirt with cord chunky neck in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-cord-chunky-neck-in-black/prd/12132356?clr=black&colourWayId=16412785&SearchQuery=&cid=27110,Long T-shirt,9.99,Light mole,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0702841005.html
0,ASOS DESIGN relaxed long sleeve t-shirt with roll neck and contrast stitching in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-roll-neck-and-contrast-stitching-in-black/prd/12132344?clr=black&colourWayId=16416095&SearchQuery=&cid=27110,Long T-shirt,6.99,White,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0598755002.html
0,ASOS DESIGN relaxed long sleeve t-shirt with roll neck and contrast stitching in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-roll-neck-and-contrast-stitching-in-black/prd/12132344?clr=black&colourWayId=16416095&SearchQuery=&cid=27110,Long T-shirt,6.99,Dark green marl,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0598755015.html
0,ASOS DESIGN relaxed long sleeve t-shirt with roll neck and contrast stitching in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-roll-neck-and-contrast-stitching-in-black/prd/12132344?clr=black&colourWayId=16416095&SearchQuery=&cid=27110,Long T-shirt,6.99,Black,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0598755001.html
0,ASOS DESIGN relaxed long sleeve t-shirt with roll neck and contrast stitching in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-roll-neck-and-contrast-stitching-in-black/prd/12132344?clr=black&colourWayId=16416095&SearchQuery=&cid=27110,Long T-shirt,6.99,Light grey marl,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0598755011.html
0,ASOS DESIGN relaxed long sleeve t-shirt with roll neck and contrast stitching in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-roll-neck-and-contrast-stitching-in-black/prd/12132344?clr=black&colourWayId=16416095&SearchQuery=&cid=27110,Long T-shirt,9.99,Black,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0793704001.html
0,ASOS DESIGN relaxed long sleeve t-shirt with roll neck and contrast stitching in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-roll-neck-and-contrast-stitching-in-black/prd/12132344?clr=black&colourWayId=16416095&SearchQuery=&cid=27110,Long T-shirt,9.99,White,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0702841006.html
0,ASOS DESIGN relaxed long sleeve t-shirt with roll neck and contrast stitching in black,12.0,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-with-roll-neck-and-contrast-stitching-in-black/prd/12132344?clr=black&colourWayId=16416095&SearchQuery=&cid=27110,Long T-shirt,9.99,Light mole,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0702841005.html
0,ASOS DESIGN oversized t-shirt with v neck and seam detail in black,10.0,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-with-v-neck-and-seam-detail-in-black/prd/12131449?clr=black&colourWayId=16417038&SearchQuery=&cid=27110,V-neck T-shirt,3.99,Dark khaki green,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0737053003.html
0,ASOS DESIGN oversized t-shirt with v neck and seam detail in black,10.0,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-with-v-neck-and-seam-detail-in-black/prd/12131449?clr=black&colourWayId=16417038&SearchQuery=&cid=27110,V-neck T-shirt,3.99,Black,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0737053001.html
0,ASOS DESIGN oversized t-shirt with v neck and seam detail in grey marl,10.0,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-with-v-neck-and-seam-detail-in-grey-marl/prd/12131438?clr=grey-marl&colourWayId=16416091&SearchQuery=&cid=27110,V-neck T-shirt,3.99,Dark khaki green,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0737053003.html
0,ASOS DESIGN oversized t-shirt with v neck and seam detail in grey marl,10.0,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-with-v-neck-and-seam-detail-in-grey-marl/prd/12131438?clr=grey-marl&colourWayId=16416091&SearchQuery=&cid=27110,V-neck T-shirt,3.99,Black,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0737053001.html
0,ASOS DESIGN Plus oversized t-shirt with v neck and seam detail in black,10.0,https://www.asos.com/asos-design/asos-design-plus-oversized-t-shirt-with-v-neck-and-seam-detail-in-black/prd/12131425?clr=black&colourWayId=16417035&SearchQuery=&cid=27110,V-neck T-shirt,3.99,Dark khaki green,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0737053003.html
0,ASOS DESIGN Plus oversized t-shirt with v neck and seam detail in black,10.0,https://www.asos.com/asos-design/asos-design-plus-oversized-t-shirt-with-v-neck-and-seam-detail-in-black/prd/12131425?clr=black&colourWayId=16417035&SearchQuery=&cid=27110,V-neck T-shirt,3.99,Black,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0737053001.html
0,ASOS DESIGN jersey skinny shorts with side stripe in black,14.0,https://www.asos.com/asos-design/asos-design-jersey-skinny-shorts-with-side-stripe-in-black/prd/12123421?clr=black&colourWayId=16412721&SearchQuery=&cid=27110,Skinny Denim shorts,17.99,Dark denim blue,men_shorts_denim,https://www2.hm.com/en_gb/productpage.0589556012.html
0,ASOS DESIGN jersey skinny shorts with side stripe in black,14.0,https://www.asos.com/asos-design/asos-design-jersey-skinny-shorts-with-side-stripe-in-black/prd/12123421?clr=black&colourWayId=16412721&SearchQuery=&cid=27110,Skinny Denim shorts,17.99,Light grey,men_shorts_denim,https://www2.hm.com/en_gb/productpage.0589556013.html
0,ASOS DESIGN jersey skinny shorts with side stripe in black,14.0,https://www.asos.com/asos-design/asos-design-jersey-skinny-shorts-with-side-stripe-in-black/prd/12123421?clr=black&colourWayId=16412721&SearchQuery=&cid=27110,Skinny Denim shorts,17.99,Black,men_shorts_denim,https://www2.hm.com/en_gb/productpage.0589556001.html
0,ASOS DESIGN jersey skinny shorts with side stripe in black,14.0,https://www.asos.com/asos-design/asos-design-jersey-skinny-shorts-with-side-stripe-in-black/prd/12123421?clr=black&colourWayId=16412721&SearchQuery=&cid=27110,Skinny Denim shorts,17.99,Light denim blue,men_shorts_denim,https://www2.hm.com/en_gb/productpage.0589556007.html
0,ASOS DESIGN jersey skinny shorts with side stripe in black,14.0,https://www.asos.com/asos-design/asos-design-jersey-skinny-shorts-with-side-stripe-in-black/prd/12123421?clr=black&colourWayId=16412721&SearchQuery=&cid=27110,Skinny Denim shorts,17.99,Dark grey,men_shorts_denim,https://www2.hm.com/en_gb/productpage.0589556011.html
0,ASOS DESIGN organic muscle fit long sleeve roll neck t-shirt with stretch in green,12.0,https://www.asos.com/asos-design/asos-design-organic-muscle-fit-long-sleeve-roll-neck-t-shirt-with-stretch-in-green/prd/12118739?clr=scarab&colourWayId=16414651&SearchQuery=&cid=27110,T-shirt Muscle Fit,9.99,Dark blue/White striped,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0619561021.html
0,ASOS DESIGN Tall muscle fit long sleeve crew neck t-shirt with stretch in grey marl,8.0,https://www.asos.com/asos-design/asos-design-tall-muscle-fit-long-sleeve-crew-neck-t-shirt-with-stretch-in-grey-marl/prd/12118254?clr=grey-marl&colourWayId=16408641&SearchQuery=&cid=27110,T-shirt Muscle Fit,9.99,Dark blue/White striped,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0619561021.html
0,ASOS DESIGN muscle fit long sleeve t-shirt in charcoal marl,8.0,https://www.asos.com/asos-design/asos-design-muscle-fit-long-sleeve-t-shirt-in-charcoal-marl/prd/12118243?clr=charcoal-marl&colourWayId=16414812&SearchQuery=&cid=27110,T-shirt Muscle Fit,9.99,Dark blue/White striped,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0619561021.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,19.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088022.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,39.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0522678003.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,19.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088003.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,19.99,Black,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088019.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,49.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0538358016.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,24.99,Black,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0671809004.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,24.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0671809006.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,79.99,Dark blue,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0532102012.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,49.99,Light grey,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0538358018.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,49.99,Black/Leather,men_shoes_premium_quality,https://www2.hm.com/en_gb/productpage.0677993002.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,79.99,Black,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0532102013.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,19.99,Brown,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088014.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,24.99,Light beige,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0671809008.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,49.99,Dark blue,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0538358020.html
0,Puma Storm Origin trainers in black,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-black/prd/12111426?clr=black&colourWayId=16361344&SearchQuery=&cid=27110,Trainers,19.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0728830001.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,19.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088022.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,39.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0522678003.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,19.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088003.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,19.99,Black,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088019.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,49.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0538358016.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,24.99,Black,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0671809004.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,24.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0671809006.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,79.99,Dark blue,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0532102012.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,49.99,Light grey,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0538358018.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,49.99,Black/Leather,men_shoes_premium_quality,https://www2.hm.com/en_gb/productpage.0677993002.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,79.99,Black,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0532102013.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,19.99,Brown,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088014.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,24.99,Light beige,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0671809008.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,49.99,Dark blue,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0538358020.html
0,Puma Storm Origin trainers in multi,75.0,https://www.asos.com/puma/puma-storm-origin-trainers-in-multi/prd/12111422?clr=multi&colourWayId=16361342&SearchQuery=&cid=27110,Trainers,19.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0728830001.html
